APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 32
CpuDuration: 0
NormalisedWallDuration: 293
NormalisedCpuDuration: 4
NumberOfJobs: 1556
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 13
NormalisedCpuDuration: 0
NumberOfJobs: 8626
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 2677601
CpuDuration: 2256378
NormalisedWallDuration: 24178740
NormalisedCpuDuration: 20375091
NumberOfJobs: 405588
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1372741200
LatestEndTime: 1372741200
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 10
NormalisedCpuDuration: 1
NumberOfJobs: 3
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1374469200
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Edward Diehl 382381
WallDuration: 8
CpuDuration: 3
NormalisedWallDuration: 71
NormalisedCpuDuration: 25
NumberOfJobs: 160
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1372827600
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Robert C Ball 331645
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 4
NormalisedCpuDuration: 0
NumberOfJobs: 3810
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1374123600
LatestEndTime: 1374123600
Month: 07
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 2
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 80
CpuDuration: 0
NormalisedWallDuration: 800
NormalisedCpuDuration: 0
NumberOfJobs: 5844
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 9632960
CpuDuration: 8882016
NormalisedWallDuration: 96811247
NormalisedCpuDuration: 89264258
NumberOfJobs: 2310823
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1373259600
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 22
CpuDuration: 0
NormalisedWallDuration: 222
NormalisedCpuDuration: 4
NumberOfJobs: 147
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 18
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1375074000
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Jose Caballero 511275
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 4
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1374123600
LatestEndTime: 1374123600
Month: 07
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 1
NormalisedCpuDuration: 0
NumberOfJobs: 4
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 45
CpuDuration: 4
NormalisedWallDuration: 382
NormalisedCpuDuration: 38
NumberOfJobs: 2050
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1372654800
LatestEndTime: 1375246800
Month: 07
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 965672
CpuDuration: 846653
NormalisedWallDuration: 8140614
NormalisedCpuDuration: 7137286
NumberOfJobs: 396932
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1373518800
LatestEndTime: 1373518800
Month: 07
Year: 2013
GlobalUserName: iVDGL
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 1
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1372827600
LatestEndTime: 1373000400
Month: 07
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=RWTH/CN=Ian Michael Nugent
WallDuration: 226
CpuDuration: 60
NormalisedWallDuration: 2925
NormalisedCpuDuration: 783
NumberOfJobs: 421
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1373086800
LatestEndTime: 1373259600
Month: 07
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=RWTH/CN=Sarah Beranek
WallDuration: 129
CpuDuration: 6
NormalisedWallDuration: 1674
NormalisedCpuDuration: 80
NumberOfJobs: 570
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1373605200
LatestEndTime: 1373778000
Month: 07
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=uni-hamburg/CN=Emanuele Usai
WallDuration: 3713
CpuDuration: 3503
NormalisedWallDuration: 48055
NormalisedCpuDuration: 45348
NumberOfJobs: 791
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1372654800
LatestEndTime: 1373518800
Month: 07
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=uni-hamburg/CN=Thomas Peiffer
WallDuration: 3004
CpuDuration: 2635
NormalisedWallDuration: 38890
NormalisedCpuDuration: 34104
NumberOfJobs: 575
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1372741200
LatestEndTime: 1373605200
Month: 07
Year: 2013
GlobalUserName: /C=RU/O=RDIG/OU=users/OU=sinp.msu.ru/CN=Andrey Popov
WallDuration: 1332
CpuDuration: 1189
NormalisedWallDuration: 17239
NormalisedCpuDuration: 15395
NumberOfJobs: 124
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1372654800
LatestEndTime: 1373259600
Month: 07
Year: 2013
