APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 79
CpuDuration: 1
NormalisedWallDuration: 810
NormalisedCpuDuration: 13
NumberOfJobs: 5612
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 2
CpuDuration: 0
NormalisedWallDuration: 17
NormalisedCpuDuration: 0
NumberOfJobs: 7046
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1394773200
LatestEndTime: 1394773200
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Edward Diehl 2179
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 6
NormalisedCpuDuration: 1
NumberOfJobs: 1
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1395550800
LatestEndTime: 1395982800
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Frederick Luehring 153
WallDuration: 46
CpuDuration: 1
NormalisedWallDuration: 469
NormalisedCpuDuration: 11
NumberOfJobs: 226
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1394085600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 1143029
CpuDuration: 1015031
NormalisedWallDuration: 11761765
NormalisedCpuDuration: 10444672
NumberOfJobs: 203842
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1395982800
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 1968007
CpuDuration: 1720444
NormalisedWallDuration: 20250788
NormalisedCpuDuration: 17703371
NumberOfJobs: 414934
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396069200
Month: 03
Year: 2014
GlobalUserName: /OU=LocalUser/CN=atlasconnect
WallDuration: 1132
CpuDuration: 7
NormalisedWallDuration: 11643
NormalisedCpuDuration: 71
NumberOfJobs: 1756
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1394085600
LatestEndTime: 1394085600
Month: 03
Year: 2014
GlobalUserName: /OU=LocalUser/CN=ball
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 2
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 215
CpuDuration: 0
NormalisedWallDuration: 2158
NormalisedCpuDuration: 0
NumberOfJobs: 16318
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 3257906
CpuDuration: 2855718
NormalisedWallDuration: 32741953
NormalisedCpuDuration: 28699961
NumberOfJobs: 964367
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 5069988
CpuDuration: 4313457
NormalisedWallDuration: 50953379
NormalisedCpuDuration: 43350241
NumberOfJobs: 1620681
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1395118800
LatestEndTime: 1395378000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 2
NormalisedCpuDuration: 0
NumberOfJobs: 3
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1393826400
LatestEndTime: 1395896400
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 7
NormalisedCpuDuration: 0
NumberOfJobs: 44
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 214
CpuDuration: 12
NormalisedWallDuration: 1996
NormalisedCpuDuration: 109
NumberOfJobs: 3290
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1394600400
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 545769
CpuDuration: 476728
NormalisedWallDuration: 5086568
NormalisedCpuDuration: 4443109
NumberOfJobs: 155544
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1395896400
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 875621
CpuDuration: 748596
NormalisedWallDuration: 8160789
NormalisedCpuDuration: 6976917
NumberOfJobs: 267502
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396242000
Month: 03
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 4121
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1393653600
LatestEndTime: 1396069200
Month: 03
Year: 2014
GlobalUserName: iVDGL
WallDuration: 771
CpuDuration: 340
NormalisedWallDuration: 7189
NormalisedCpuDuration: 3167
NumberOfJobs: 1564
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1395032400
LatestEndTime: 1395032400
Month: 03
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=DESY/CN=Pooja Saxena
WallDuration: 18
CpuDuration: 17
NormalisedWallDuration: 228
NormalisedCpuDuration: 215
NumberOfJobs: 2
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1394085600
LatestEndTime: 1395464400
Month: 03
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Benedikt Maier
WallDuration: 799
CpuDuration: 512
NormalisedWallDuration: 10345
NormalisedCpuDuration: 6624
NumberOfJobs: 219
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1393653600
LatestEndTime: 1395723600
Month: 03
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Christian Boeser
WallDuration: 136
CpuDuration: 51
NormalisedWallDuration: 1763
NormalisedCpuDuration: 660
NumberOfJobs: 26
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1393912800
LatestEndTime: 1396242000
Month: 03
Year: 2014
