APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1371013200
Month: 06
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 62
CpuDuration: 12
NormalisedWallDuration: 538
NormalisedCpuDuration: 102
NumberOfJobs: 69
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 173
CpuDuration: 0
NormalisedWallDuration: 1505
NormalisedCpuDuration: 1
NumberOfJobs: 1593
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1370840400
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 5
NormalisedCpuDuration: 0
NumberOfJobs: 3164
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 2700703
CpuDuration: 2402150
NormalisedWallDuration: 23550129
NormalisedCpuDuration: 20946750
NumberOfJobs: 793702
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1372136400
LatestEndTime: 1372222800
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 5
NormalisedCpuDuration: 0
NumberOfJobs: 4
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1371013200
Month: 06
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 172
CpuDuration: 124
NormalisedWallDuration: 1663
NormalisedCpuDuration: 1200
NumberOfJobs: 316
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 88
CpuDuration: 0
NormalisedWallDuration: 854
NormalisedCpuDuration: 0
NumberOfJobs: 5889
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1370149200
LatestEndTime: 1370581200
Month: 06
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=wenaus/CN=440836/CN=Torre Wenaus
WallDuration: 4
CpuDuration: 0
NormalisedWallDuration: 39
NormalisedCpuDuration: 0
NumberOfJobs: 66
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 7990444
CpuDuration: 7217741
NormalisedWallDuration: 77187690
NormalisedCpuDuration: 69723379
NumberOfJobs: 2370112
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1370235600
LatestEndTime: 1370235600
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 3
CpuDuration: 0
NormalisedWallDuration: 29
NormalisedCpuDuration: 0
NumberOfJobs: 50
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1372050000
LatestEndTime: 1372050000
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 2
NormalisedCpuDuration: 0
NumberOfJobs: 2
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1370235600
LatestEndTime: 1370235600
Month: 06
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 2
CpuDuration: 0
NormalisedWallDuration: 19
NormalisedCpuDuration: 0
NumberOfJobs: 35
%%
Site: BNL-ATLAS
Group: cms
EarliestEndTime: 1371099600
LatestEndTime: 1371186000
Month: 06
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=testpilot01/glidein-1.t2.ucsd.edu
WallDuration: 5
CpuDuration: 0
NormalisedWallDuration: 50
NormalisedCpuDuration: 0
NumberOfJobs: 16
%%
Site: BNL-ATLAS
Group: cms
EarliestEndTime: 1370322000
LatestEndTime: 1370322000
Month: 06
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=testpilot02/glidein-1.t2.ucsd.edu
WallDuration: 1
CpuDuration: 0
NormalisedWallDuration: 12
NormalisedCpuDuration: 0
NumberOfJobs: 7
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1371013200
Month: 06
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 4
CpuDuration: 4
NormalisedWallDuration: 38
NormalisedCpuDuration: 31
NumberOfJobs: 34
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 43
CpuDuration: 3
NormalisedWallDuration: 360
NormalisedCpuDuration: 29
NumberOfJobs: 2142
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1372568400
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 1068225
CpuDuration: 974411
NormalisedWallDuration: 9005137
NormalisedCpuDuration: 8214288
NumberOfJobs: 547065
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1370062800
LatestEndTime: 1370062800
Month: 06
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 1
NormalisedCpuDuration: 0
NumberOfJobs: 2
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1370926800
LatestEndTime: 1371099600
Month: 06
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Joram Berger
WallDuration: 946
CpuDuration: 547
NormalisedWallDuration: 12250
NormalisedCpuDuration: 7085
NumberOfJobs: 553
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1370062800
LatestEndTime: 1371272400
Month: 06
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=RWTH/CN=Ian Michael Nugent
WallDuration: 184
CpuDuration: 51
NormalisedWallDuration: 2382
NormalisedCpuDuration: 655
NumberOfJobs: 1356
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1372136400
LatestEndTime: 1372136400
Month: 06
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=RWTH/CN=Oleg Tsigenov
WallDuration: 9
CpuDuration: 0
NormalisedWallDuration: 117
NormalisedCpuDuration: 3
NumberOfJobs: 50
%%
