APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 235
CpuDuration: 44
NormalisedWallDuration: 2001
NormalisedCpuDuration: 371
NumberOfJobs: 191
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 113
CpuDuration: 0
NormalisedWallDuration: 959
NormalisedCpuDuration: 3
NumberOfJobs: 3149
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1357624800
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Edward Diehl 382381
WallDuration: 8700
CpuDuration: 5521
NormalisedWallDuration: 73950
NormalisedCpuDuration: 46926
NumberOfJobs: 18896
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 2702508
CpuDuration: 2456659
NormalisedWallDuration: 22971316
NormalisedCpuDuration: 20881599
NumberOfJobs: 579196
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1358316000
LatestEndTime: 1358316000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Robert C Ball 331645
WallDuration: 3
CpuDuration: 0
NormalisedWallDuration: 23
NormalisedCpuDuration: 0
NumberOfJobs: 4
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1358316000
LatestEndTime: 1358834400
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Wei Yang 74203
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 12
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 58
CpuDuration: 45
NormalisedWallDuration: 719
NormalisedCpuDuration: 553
NumberOfJobs: 96
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 224
CpuDuration: 2
NormalisedWallDuration: 2766
NormalisedCpuDuration: 28
NumberOfJobs: 7568
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357279200
LatestEndTime: 1359007200
Month: 01
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 15595
CpuDuration: 14665
NormalisedWallDuration: 192944
NormalisedCpuDuration: 181431
NumberOfJobs: 1618
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 5990595
CpuDuration: 5486631
NormalisedWallDuration: 74115642
NormalisedCpuDuration: 67880605
NumberOfJobs: 1569148
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357797600
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Paul Nilsson 536150
WallDuration: 20
CpuDuration: 0
NormalisedWallDuration: 249
NormalisedCpuDuration: 1
NumberOfJobs: 159
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Xin Zhao 102397
WallDuration: 108
CpuDuration: 0
NormalisedWallDuration: 1333
NormalisedCpuDuration: 0
NumberOfJobs: 17721
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1357538400
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: Generic usatlas user
WallDuration: 9613
CpuDuration: 8418
NormalisedWallDuration: 118933
NormalisedCpuDuration: 104149
NumberOfJobs: 40406
%%
Site: BNL-ATLAS
Group: cms
EarliestEndTime: 1358834400
LatestEndTime: 1358834400
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Dan Bradley 268953
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 3
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 5
CpuDuration: 3
NormalisedWallDuration: 39
NormalisedCpuDuration: 25
NumberOfJobs: 82
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 3803
CpuDuration: 4
NormalisedWallDuration: 31865
NormalisedCpuDuration: 37
NumberOfJobs: 3586
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1357884000
LatestEndTime: 1358316000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Augustine Abaris 492041
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 7
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 527339
CpuDuration: 467167
NormalisedWallDuration: 4419104
NormalisedCpuDuration: 3914857
NumberOfJobs: 847190
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1358488800
LatestEndTime: 1358488800
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Paul Nilsson 536150
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 1
NormalisedCpuDuration: 0
NumberOfJobs: 1
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1357020000
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Saul Youssef 669688
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 1
NormalisedCpuDuration: 0
NumberOfJobs: 1453
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1357624800
LatestEndTime: 1357624800
Month: 01
Year: 2013
GlobalUserName: iVDGL
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 2
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1359093600
LatestEndTime: 1359612000
Month: 01
Year: 2013
GlobalUserName: /C=AT/O=AustrianGrid/OU=OEAW/OU=oeaw-vienna/CN=Markus Hickel
WallDuration: 19704
CpuDuration: 18104
NormalisedWallDuration: 255047
NormalisedCpuDuration: 234333
NumberOfJobs: 821
%%
