APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1351918800
LatestEndTime: 1351918800
Month: 11
Year: 2012
GlobalUserName: /C=GR/O=HellasGrid/OU=ntua.gr/CN=Fotis Georgatos
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Edward Diehl 382381
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1354168800
LatestEndTime: 1354168800
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Robert C Ball 331645
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351918800
LatestEndTime: 1351918800
Month: 11
Year: 2012
GlobalUserName: /C=GR/O=HellasGrid/OU=ntua.gr/CN=Fotis Georgatos
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1352268000
Month: 11
Year: 2012
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351832400
LatestEndTime: 1352181600
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Paul Nilsson 536150
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Xin Zhao 102397
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1351832400
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: Generic usatlas user
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1351918800
LatestEndTime: 1351918800
Month: 11
Year: 2012
GlobalUserName: /C=GR/O=HellasGrid/OU=ntua.gr/CN=Fotis Georgatos
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1352181600
LatestEndTime: 1352786400
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Augustine Abaris 492041
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1351746000
LatestEndTime: 1354255200
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1352181600
LatestEndTime: 1352181600
Month: 11
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Paul Nilsson 536150
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1352181600
LatestEndTime: 1352181600
Month: 11
Year: 2012
GlobalUserName: iVDGL
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: atlas
EarliestEndTime: 1351918800
LatestEndTime: 1351918800
Month: 11
Year: 2012
GlobalUserName: /C=GR/O=HellasGrid/OU=ntua.gr/CN=Fotis Georgatos
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1352959200
LatestEndTime: 1352959200
