APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364533200
Month: 03
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 102
CpuDuration: 16
NormalisedWallDuration: 866
NormalisedCpuDuration: 138
NumberOfJobs: 107
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 67
CpuDuration: 0
NormalisedWallDuration: 566
NormalisedCpuDuration: 2
NumberOfJobs: 3399
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1362204000
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Edward Diehl 382381
WallDuration: 177
CpuDuration: 12
NormalisedWallDuration: 1504
NormalisedCpuDuration: 101
NumberOfJobs: 6
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 2881744
CpuDuration: 2399662
NormalisedWallDuration: 24494824
NormalisedCpuDuration: 20397128
NumberOfJobs: 601393
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1364533200
LatestEndTime: 1364533200
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Patrick McGuigan 416226
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 7
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 80
CpuDuration: 26
NormalisedWallDuration: 984
NormalisedCpuDuration: 323
NumberOfJobs: 162
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 343
CpuDuration: 3
NormalisedWallDuration: 4249
NormalisedCpuDuration: 41
NumberOfJobs: 12346
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 8110527
CpuDuration: 7081926
NormalisedWallDuration: 100343442
NormalisedCpuDuration: 87617585
NumberOfJobs: 2772432
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1363755600
LatestEndTime: 1363755600
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Paul Nilsson 536150
WallDuration: 2
CpuDuration: 0
NormalisedWallDuration: 27
NormalisedCpuDuration: 0
NumberOfJobs: 21
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1363150800
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Xin Zhao 102397
WallDuration: 26
CpuDuration: 0
NormalisedWallDuration: 322
NormalisedCpuDuration: 0
NumberOfJobs: 4311
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: Generic usatlas user
WallDuration: 95957
CpuDuration: 92829
NormalisedWallDuration: 1187184
NormalisedCpuDuration: 1148482
NumberOfJobs: 87497
%%
Site: BNL-ATLAS
Group: cms
EarliestEndTime: 1362978000
LatestEndTime: 1364446800
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=testpilot02/glidein-1.t2.ucsd.edu
WallDuration: 12
CpuDuration: 0
NormalisedWallDuration: 146
NormalisedCpuDuration: 1
NumberOfJobs: 41
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 23
CpuDuration: 13
NormalisedWallDuration: 192
NormalisedCpuDuration: 106
NumberOfJobs: 129
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 55
CpuDuration: 3
NormalisedWallDuration: 465
NormalisedCpuDuration: 28
NumberOfJobs: 1537
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 1143147
CpuDuration: 716060
NormalisedWallDuration: 9579572
NormalisedCpuDuration: 6000585
NumberOfJobs: 485074
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1362722400
LatestEndTime: 1362722400
Month: 03
Year: 2013
GlobalUserName: iVDGL
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 1
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1362117600
LatestEndTime: 1364360400
Month: 03
Year: 2013
GlobalUserName: /C=BE/O=BEGRID/OU=UA/CN=Tom Cornelis
WallDuration: 749
CpuDuration: 470
NormalisedWallDuration: 9692
NormalisedCpuDuration: 6077
NumberOfJobs: 740
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1362117600
LatestEndTime: 1364014800
Month: 03
Year: 2013
GlobalUserName: /C=BE/O=BEGRID/OU=Ugent/CN=alberto ocampo
WallDuration: 7725
CpuDuration: 6404
NormalisedWallDuration: 99993
NormalisedCpuDuration: 82890
NumberOfJobs: 1884
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1362722400
LatestEndTime: 1363496400
Month: 03
Year: 2013
GlobalUserName: /C=BE/O=BEGRID/OU=Ugent/CN=Michael Sigamani
WallDuration: 2902
CpuDuration: 2048
NormalisedWallDuration: 37567
NormalisedCpuDuration: 26508
NumberOfJobs: 1038
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1362117600
LatestEndTime: 1364706000
Month: 03
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=DESY/CN=Armin Burgmeier
WallDuration: 1706
CpuDuration: 1444
NormalisedWallDuration: 22087
NormalisedCpuDuration: 18687
NumberOfJobs: 2354
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1362722400
LatestEndTime: 1362722400
Month: 03
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=DESY/CN=Jakob Salfeld-nebgen
WallDuration: 773
CpuDuration: 23
NormalisedWallDuration: 10003
NormalisedCpuDuration: 300
NumberOfJobs: 1176
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1364274000
LatestEndTime: 1364360400
Month: 03
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=RWTH/CN=Vladimir Cherepanov
WallDuration: 404
CpuDuration: 23
NormalisedWallDuration: 5230
NormalisedCpuDuration: 295
NumberOfJobs: 445
%%
