APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1386050400
LatestEndTime: 1386136800
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=atlsam/CN=633969/CN=Robot: SAM Tests ATLAS
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1386309600
LatestEndTime: 1386396000
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Frederick Luehring 153
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1386136800
LatestEndTime: 1386309600
Month: 12
Year: 2013
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Edward Diehl 382381
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1386741600
LatestEndTime: 1386741600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Jaroslava Schovancova 1814
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1386136800
LatestEndTime: 1386655200
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1386828000
LatestEndTime: 1386828000
Month: 12
Year: 2013
GlobalUserName: iVDGL
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1386741600
LatestEndTime: 1386828000
Month: 12
Year: 2013
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Dominik Haitz
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1385877600
LatestEndTime: 1385877600
Month: 12
Year: 2013
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Bari/CN=Giacinto Donvito
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1387519200
LatestEndTime: 1387519200
Month: 12
Year: 2013
GlobalUserName: /C=RU/O=RDIG/OU=users/OU=jinr.ru/CN=Alexander Lanyov
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1385877600
LatestEndTime: 1388469600
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=computers/CN=cmspilotjob/vocms157.cern.ch
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1387864800
LatestEndTime: 1387864800
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=computers/CN=cmspilotjob/vocms157.cern.ch/CN=proxy/CN=limited proxy
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1387432800
LatestEndTime: 1387432800
Month: 12
Year: 2013
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=charaf/CN=661114/CN=Otman Charaf
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1386741600
LatestEndTime: 1386741600
