APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 79
CpuDuration: 0
NormalisedWallDuration: 814
NormalisedCpuDuration: 0
NumberOfJobs: 5362
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 2
CpuDuration: 0
NormalisedWallDuration: 22
NormalisedCpuDuration: 0
NumberOfJobs: 9590
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1392616800
LatestEndTime: 1392962400
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Edward Diehl 2179
WallDuration: 298
CpuDuration: 36
NormalisedWallDuration: 3062
NormalisedCpuDuration: 374
NumberOfJobs: 410
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 3049782
CpuDuration: 2687089
NormalisedWallDuration: 31382259
NormalisedCpuDuration: 27650141
NumberOfJobs: 437494
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1392530400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /OU=LocalUser/CN=atlasconnect
WallDuration: 3503
CpuDuration: 84
NormalisedWallDuration: 36049
NormalisedCpuDuration: 863
NumberOfJobs: 8129
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1391580000
LatestEndTime: 1391580000
Month: 02
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=HUB/CN=Sergio Grancagnolo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 1
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 175
CpuDuration: 0
NormalisedWallDuration: 1757
NormalisedCpuDuration: 0
NumberOfJobs: 12926
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1392184800
LatestEndTime: 1392184800
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Jaroslava Schovancova 1814
WallDuration: 2
CpuDuration: 0
NormalisedWallDuration: 18
NormalisedCpuDuration: 0
NumberOfJobs: 44
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1392012000
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover
WallDuration: 585149
CpuDuration: 523511
NormalisedWallDuration: 5880752
NormalisedCpuDuration: 5261284
NumberOfJobs: 277231
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 7443966
CpuDuration: 6581403
NormalisedWallDuration: 74811855
NormalisedCpuDuration: 66143102
NumberOfJobs: 4449714
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1392098400
LatestEndTime: 1392184800
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 3
CpuDuration: 1
NormalisedWallDuration: 35
NormalisedCpuDuration: 6
NumberOfJobs: 32
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1393567200
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Xin Zhao 87
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 1
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 120
CpuDuration: 7
NormalisedWallDuration: 1115
NormalisedCpuDuration: 70
NumberOfJobs: 1940
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 1863363
CpuDuration: 1704657
NormalisedWallDuration: 17366542
NormalisedCpuDuration: 15887403
NumberOfJobs: 638924
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 3960
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1393048800
LatestEndTime: 1393135200
Month: 02
Year: 2014
GlobalUserName: iVDGL
WallDuration: 11
CpuDuration: 11
NormalisedWallDuration: 102
NormalisedCpuDuration: 99
NumberOfJobs: 7
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1391666400
LatestEndTime: 1392271200
Month: 02
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=DESY/CN=Luigi Calligaris
WallDuration: 34
CpuDuration: 4
NormalisedWallDuration: 442
NormalisedCpuDuration: 48
NumberOfJobs: 35
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1391407200
LatestEndTime: 1392444000
Month: 02
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=DESY/CN=Pooja Saxena
WallDuration: 72
CpuDuration: 44
NormalisedWallDuration: 934
NormalisedCpuDuration: 567
NumberOfJobs: 47
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1393308000
LatestEndTime: 1393480800
Month: 02
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Benedikt Maier
WallDuration: 6491
CpuDuration: 2890
NormalisedWallDuration: 84023
NormalisedCpuDuration: 37402
NumberOfJobs: 2765
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1392876000
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Christian Boeser
WallDuration: 10857
CpuDuration: 4626
NormalisedWallDuration: 140537
NormalisedCpuDuration: 59885
NumberOfJobs: 3678
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1392876000
LatestEndTime: 1393567200
Month: 02
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Philipp Mogg
WallDuration: 408
CpuDuration: 117
NormalisedWallDuration: 5282
NormalisedCpuDuration: 1511
NumberOfJobs: 114
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1391234400
LatestEndTime: 1393567200
Month: 02
Year: 2014
