APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Bob Ball 81
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1389247200
LatestEndTime: 1389247200
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Edward Diehl 2179
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1389765600
LatestEndTime: 1390888800
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Paul Nilsson 1162
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=John Hover 241
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=com/DC=DigiCert-Grid/O=Open Science Grid/OU=People/CN=Saul Youssef 93
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388642400
LatestEndTime: 1390111200
Month: 01
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Benedikt Maier
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388642400
LatestEndTime: 1391061600
Month: 01
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Christian Boeser
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1391061600
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=KIT/CN=Simon Fink
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1389074400
LatestEndTime: 1389333600
Month: 01
Year: 2014
GlobalUserName: /C=DE/O=GermanGrid/OU=uni-hamburg/CN=Thomas Peiffer
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=computers/CN=cmspilotjob/vocms157.cern.ch
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1389852000
LatestEndTime: 1390024800
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=abuccill/CN=750441/CN=Andrew Buccilli
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1389679200
LatestEndTime: 1389765600
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=charaf/CN=661114/CN=Otman Charaf
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=sciaba/CN=430796/CN=Andrea Sciaba
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=uscmspilot05/glidein-1.t2.ucsd.edu
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=uscmspilot06/glidein-1.t2.ucsd.edu
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1388556000
LatestEndTime: 1391148000
Month: 01
Year: 2014
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=uscmspilot07/glidein-1.t2.ucsd.edu
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
