APEL-summary-job-message: v0.2
Site: AGLT2
Group: atlas
EarliestEndTime: 1341291600
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1341205200
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Edward Diehl 382381
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343624400
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1341723600
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Nurcan Ozturk 18551
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: AGLT2
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Robert C Ball 331645
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1341291600
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1341464400
LatestEndTime: 1343019600
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Jose Caballero 511275
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1342760400
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Nurcan Ozturk 18551
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: atlas
EarliestEndTime: 1342501200
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Xin Zhao 102397
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BNL-ATLAS
Group: cms
EarliestEndTime: 1343106000
LatestEndTime: 1343624400
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=Services/CN=testpilot02/glidein-1.t2.ucsd.edu
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1341291600
LatestEndTime: 1343451600
Month: 07
Year: 2012
GlobalUserName: /C=IT/O=INFN/OU=Personal Certificate/L=Roma 1/CN=Alessandro De Salvo
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1342069200
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=atlpilo2/CN=596434/CN=Robot: ATLAS Pilot2
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=ch/DC=cern/OU=Organic Units/OU=Users/CN=ddmadmin/CN=531497/CN=Robot: ATLAS Data Management
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1343192400
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Augustine Abaris 492041
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1342242000
LatestEndTime: 1342760400
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=John R. Hover 47116
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1341118800
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: /DC=org/DC=doegrids/OU=People/CN=Nurcan Ozturk 18551
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1342760400
LatestEndTime: 1343710800
Month: 07
Year: 2012
GlobalUserName: iVDGL
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: BU_ATLAS_Tier2
Group: atlas
EarliestEndTime: 1342760400
LatestEndTime: 1342760400
Month: 07
Year: 2012
GlobalUserName: OSG usatlas04
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
EarliestEndTime: 1341118800
LatestEndTime: 1341378000
Month: 07
Year: 2012
GlobalUserName: /C=BE/O=BEGRID/OU=ELEM/OU=VUB/CN=Jorgen DHondt
WallDuration: 0
CpuDuration: 0
NormalisedWallDuration: 0
NormalisedCpuDuration: 0
NumberOfJobs: 0
%%
Site: CIT_CMS_T2
Group: cms
